ICD9CM,ICD10CM,FLAG
988.0,T61.02XA,10000
988.0,T61.03XA,10000
988.0,T61.04XA,10000
988.0,T61.11XA,10000
988.0,T61.12XA,10000
988.0,T61.13XA,10000
988.0,T61.14XA,10000
988.0,T61.771A,10000
988.0,T61.772A,10000
988.0,T61.773A,10000
988.0,T61.774A,10000
988.0,T61.781A,10000
988.0,T61.782A,10000
988.0,T61.783A,10000
988.0,T61.784A,10000
988.0,T61.8X1A,10000
988.0,T61.8X2A,10000
988.0,T61.8X3A,10000
988.0,T61.8X4A,10000
988.0,T61.91XA,10000
988.0,T61.92XA,10000
988.0,T61.93XA,10000
988.0,T61.94XA,10000
988.1,T62.0X1A,10000
988.1,T62.0X2A,10000
988.1,T62.0X3A,10000
988.1,T62.0X4A,10000
988.2,T62.1X1A,10000
988.2,T62.1X2A,10000
988.2,T62.1X3A,10000
988.2,T62.1X4A,10000
988.2,T62.2X1A,10000
988.2,T62.2X2A,10000
988.2,T62.2X3A,10000
988.2,T62.2X4A,10000
988.8,T62.8X1A,10000
988.8,T62.8X2A,10000
988.8,T62.8X3A,10000
988.8,T62.8X4A,10000
988.9,T62.91XA,10000
988.9,T62.92XA,10000
988.9,T62.93XA,10000
988.9,T62.94XA,10000
989.0,T65.0X1A,10000
989.0,T65.0X2A,10000
989.0,T65.0X3A,10000
989.0,T65.0X4A,10000
989.1,T65.1X1A,10000
989.1,T65.1X2A,10000
989.1,T65.1X3A,10000
989.1,T65.1X4A,10000
989.2,T53.91XA,10000
989.3,T60.0X1A,10000
989.3,T60.0X2A,10000
989.3,T60.0X3A,10000
989.3,T60.0X4A,10000
989.4,T60.1X1A,10000
989.4,T60.1X2A,10000
989.4,T60.1X3A,10000
989.4,T60.1X4A,10000
989.4,T60.2X1A,10000
989.4,T60.2X2A,10000
989.4,T60.2X3A,10000
989.4,T60.2X4A,10000
989.4,T60.4X1A,10000
989.4,T60.4X2A,10000
989.4,T60.4X3A,10000
989.4,T60.4X4A,10000
989.4,T60.8X1A,10000
989.4,T60.8X2A,10000
989.4,T60.8X3A,10000
989.4,T60.8X4A,10000
989.4,T60.91XA,10000
989.4,T60.92XA,10000
989.4,T60.93XA,10000
989.4,T60.94XA,10000
989.5,T63.001A,10000
989.5,T63.002A,10000
989.5,T63.003A,10000
989.5,T63.004A,10000
989.5,T63.011A,10000
989.5,T63.012A,10000
989.5,T63.013A,10000
989.5,T63.014A,10000
989.5,T63.021A,10000
989.5,T63.022A,10000
989.5,T63.023A,10000
989.5,T63.024A,10000
989.5,T63.031A,10000
989.5,T63.032A,10000
989.5,T63.033A,10000
989.5,T63.034A,10000
989.5,T63.041A,10000
989.5,T63.042A,10000
989.5,T63.043A,10000
989.5,T63.044A,10000
989.5,T63.061A,10000
989.5,T63.062A,10000
989.5,T63.063A,10000
989.5,T63.064A,10000
989.5,T63.071A,10000
989.5,T63.072A,10000
989.5,T63.073A,10000
989.5,T63.074A,10000
989.5,T63.081A,10000
989.5,T63.082A,10000
989.5,T63.083A,10000
989.5,T63.084A,10000
989.5,T63.091A,10000
989.5,T63.092A,10000
989.5,T63.093A,10000
989.5,T63.094A,10000
989.5,T63.111A,10000
989.5,T63.112A,10000
989.5,T63.113A,10000
989.5,T63.114A,10000
989.5,T63.121A,10000
989.5,T63.122A,10000
989.5,T63.123A,10000
989.5,T63.124A,10000
989.5,T63.191A,10000
989.5,T63.192A,10000
989.5,T63.193A,10000
989.5,T63.194A,10000
989.5,T63.2X1A,10000
989.5,T63.2X2A,10000
989.5,T63.2X3A,10000
989.5,T63.2X4A,10000
989.5,T63.301A,10000
989.5,T63.302A,10000
989.5,T63.303A,10000
989.5,T63.304A,10000
989.5,T63.311A,10000
989.5,T63.312A,10000
989.5,T63.313A,10000
989.5,T63.314A,10000
989.5,T63.321A,10000
989.5,T63.322A,10000
989.5,T63.323A,10000
989.5,T63.324A,10000
989.5,T63.331A,10000
989.5,T63.332A,10000
989.5,T63.333A,10000
989.5,T63.334A,10000
989.5,T63.391A,10000
989.5,T63.392A,10000
989.5,T63.393A,10000
989.5,T63.394A,10000
989.5,T63.411A,10000
989.5,T63.412A,10000
989.5,T63.413A,10000
989.5,T63.414A,10000
989.5,T63.421A,10000
989.5,T63.422A,10000
989.5,T63.423A,10000
989.5,T63.424A,10000
989.5,T63.431A,10000
989.5,T63.432A,10000
989.5,T63.433A,10000
989.5,T63.434A,10000
989.5,T63.441A,10000
989.5,T63.442A,10000
989.5,T63.443A,10000
989.5,T63.444A,10000
989.5,T63.451A,10000
989.5,T63.452A,10000
989.5,T63.453A,10000
989.5,T63.454A,10000
989.5,T63.461A,10000
989.5,T63.462A,10000
989.5,T63.463A,10000
989.5,T63.464A,10000
989.5,T63.481A,10000
989.5,T63.482A,10000
989.5,T63.483A,10000
989.5,T63.484A,10000
989.5,T63.511A,10000
989.5,T63.512A,10000
989.5,T63.513A,10000
989.5,T63.514A,10000
989.5,T63.591A,10000
989.5,T63.592A,10000
989.5,T63.593A,10000
989.5,T63.594A,10000
989.5,T63.611A,10000
989.5,T63.612A,10000
989.5,T63.613A,10000
989.5,T63.614A,10000
989.5,T63.621A,10000
989.5,T63.622A,10000
989.5,T63.623A,10000
989.5,T63.624A,10000
989.5,T63.631A,10000
989.5,T63.632A,10000
989.5,T63.633A,10000
989.5,T63.634A,10000
989.5,T63.691A,10000
989.5,T63.692A,10000
989.5,T63.693A,10000
989.5,T63.694A,10000
989.5,T63.711A,10000
989.5,T63.712A,10000
989.5,T63.713A,10000
989.5,T63.714A,10000
989.5,T63.791A,10000
989.5,T63.792A,10000
989.5,T63.793A,10000
989.5,T63.794A,10000
989.5,T63.811A,10000
989.5,T63.812A,10000
989.5,T63.813A,10000
989.5,T63.814A,10000
989.5,T63.821A,10000
989.5,T63.822A,10000
989.5,T63.823A,10000
989.5,T63.824A,10000
989.5,T63.831A,10000
989.5,T63.832A,10000
989.5,T63.833A,10000
989.5,T63.834A,10000
989.5,T63.891A,10000
989.5,T63.892A,10000
989.5,T63.893A,10000
989.5,T63.894A,10000
989.5,T63.91XA,10000
989.5,T63.92XA,10000
989.5,T63.93XA,10000
989.5,T63.94XA,10000
989.6,T55.0X1A,10000
989.6,T55.0X2A,10000
989.6,T55.0X3A,10000
989.6,T55.0X4A,10000
989.6,T55.1X1A,10000
989.6,T55.1X2A,10000
989.6,T55.1X3A,10000
989.6,T55.1X4A,10000
989.7,T64.01XA,10000
989.7,T64.02XA,10000
989.7,T64.03XA,10000
989.7,T64.04XA,10000
989.7,T64.81XA,10000
989.7,T64.82XA,10000
989.7,T64.83XA,10000
989.7,T64.84XA,10000
989.81,T65.894A,10000
989.82,T65.811A,10000
989.82,T65.812A,10000
989.82,T65.813A,10000
989.82,T65.814A,10000
989.83,T65.894A,10000
989.84,T65.211A,10000
989.84,T65.212A,10000
989.84,T65.213A,10000
989.84,T65.214A,10000
989.84,T65.221A,10000
989.84,T65.222A,10000
989.84,T65.223A,10000
989.84,T65.224A,10000
989.84,T65.291A,10000
989.84,T65.292A,10000
989.84,T65.293A,10000
989.84,T65.294A,10000
989.89,T57.8X1A,10000
989.89,T57.8X2A,10000
989.89,T57.8X3A,10000
989.89,T60.3X1A,10000
989.89,T60.3X2A,10000
989.89,T60.3X3A,10000
989.89,T60.3X4A,10000
989.89,T65.5X1A,10000
989.89,T65.5X2A,10000
989.89,T65.5X3A,10000
989.89,T65.5X4A,10000
989.89,T65.6X1A,10000
989.89,T65.6X2A,10000
989.89,T65.6X3A,10000
989.89,T65.6X4A,10000
989.89,T65.821A,10000
989.89,T65.822A,10000
989.89,T65.823A,10000
989.89,T65.824A,10000
989.89,T65.831A,10000
989.89,T65.832A,10000
989.89,T65.833A,10000
989.89,T65.834A,10000
989.89,T65.891A,10000
989.89,T65.892A,10000
989.89,T65.893A,10000
989.89,T65.894A,10000
989.9,T57.91XA,10000
989.9,T57.92XA,10000
989.9,T57.93XA,10000
989.9,T57.94XA,10000
989.9,T65.91XA,10000
989.9,T65.92XA,10000
989.9,T65.93XA,10000
989.9,T65.94XA,10000
990,T66.XXXA,10000
991.0,T33.09XA,10000
991.0,T34.09XA,10000
991.1,T33.529A,10000
991.1,T34.529A,10000
991.2,T33.829A,10000
991.2,T33.839A,10000
991.2,T34.829A,10000
991.3,T33.90XA,10000
991.3,T33.99XA,10000
991.3,T34.90XA,10000
991.3,T34.99XA,10000
991.4,T69.029A,10000
991.5,T69.1XXA,10000
991.6,T68.XXXA,10000
991.8,T69.8XXA,10000
991.9,T69.9XXA,10000
992.0,T67.0XXA,10000
992.1,T67.1XXA,10000
992.2,T67.2XXA,10000
992.3,T67.3XXA,10000
992.4,T67.4XXA,10000
992.5,T67.5XXA,10000
992.6,T67.6XXA,10000
992.7,T67.7XXA,10000
992.8,T67.8XXA,10000
992.9,T67.9XXA,10000
993.0,T70.0XXA,10000
993.1,T70.1XXA,10000
993.2,T70.20XA,10000
993.2,T70.29XA,10000
993.3,T70.3XXA,10000
993.4,T70.4XXA,10000
993.8,T70.8XXA,10000
993.9,T70.9XXA,10000
994.0,T75.00XA,10000
994.0,T75.01XA,10000
994.1,T75.1XXA,10000
994.2,T73.0XXA,10000
994.3,T73.1XXA,10000
994.4,T73.2XXA,10000
994.5,T73.3XXA,10000
994.6,T75.3XXA,10000
994.7,T71.111A,10000
994.7,T71.112A,10000
994.7,T71.113A,10000
994.7,T71.114A,10000
994.7,T71.121A,10000
994.7,T71.122A,10000
994.7,T71.123A,10000
994.7,T71.124A,10000
994.7,T71.131A,10000
994.7,T71.132A,10000
994.7,T71.133A,10000
994.7,T71.134A,10000
994.7,T71.141A,10000
994.7,T71.143A,10000
994.7,T71.144A,10000
994.7,T71.151A,10000
994.7,T71.152A,10000
994.7,T71.153A,10000
994.7,T71.154A,10000
994.7,T71.161A,10000
994.7,T71.162A,10000
994.7,T71.163A,10000
994.7,T71.164A,10000
994.7,T71.191A,10000
994.7,T71.192A,10000
994.7,T71.193A,10000
994.7,T71.194A,10000
994.7,T71.20XA,10000
994.7,T71.21XA,10000
994.7,T71.221A,10000
994.7,T71.222A,10000
994.7,T71.223A,10000
994.7,T71.224A,10000
994.7,T71.231A,10000
994.7,T71.232A,10000
994.7,T71.233A,10000
994.7,T71.234A,10000
994.7,T71.29XA,10000
994.7,T71.9XXA,10000
994.8,T75.4XXA,10000
994.9,T73.8XXA,10000
994.9,T73.9XXA,10000
994.9,T75.89XA,10000
995.0,T78.2XXA,10000
995.1,T78.3XXA,10000
995.20,T50.905A,10000
995.21,T78.41XA,10000
995.22,T41.0X5A,10000
995.22,T41.1X5A,10000
995.22,T41.205A,10000
995.22,T41.295A,10000
995.22,T41.3X5A,10000
995.22,T41.45XA,10000
995.22,T88.59XA,10000
995.23,T38.3X5A,10000
995.24,T88.52XA,10000
995.27,T50.995A,10000
995.29,T36.0X5A,10000
995.29,T36.1X5A,10000
995.29,T36.2X5A,10000
995.29,T36.3X5A,10000
995.29,T36.4X5A,10000
995.29,T36.5X5A,10000
995.29,T36.6X5A,10000
995.29,T36.7X5A,10000
995.29,T36.8X5A,10000
995.29,T36.95XA,10000
995.29,T37.0X5A,10000
995.29,T37.1X5A,10000
995.29,T37.2X5A,10000
995.29,T37.3X5A,10000
995.29,T37.4X5A,10000
995.29,T37.5X5A,10000
995.29,T37.8X5A,10000
995.29,T37.95XA,10000
995.29,T38.0X5A,10000
995.29,T38.1X5A,10000
995.29,T38.2X5A,10000
995.29,T38.4X5A,10000
995.29,T38.5X5A,10000
995.29,T38.6X5A,10000
995.29,T38.7X5A,10000
995.29,T38.805A,10000
995.29,T38.815A,10000
995.29,T38.895A,10000
995.29,T38.905A,10000
995.29,T38.995A,10000
995.29,T39.015A,10000
995.29,T39.095A,10000
995.29,T39.1X5A,10000
995.29,T39.2X5A,10000
995.29,T39.315A,10000
995.29,T39.395A,10000
995.29,T39.4X5A,10000
995.29,T39.8X5A,10000
995.29,T39.95XA,10000
995.29,T40.0X5A,10000
995.29,T40.2X5A,10000
995.29,T40.3X5A,10000
995.29,T40.4X5A,10000
995.29,T40.5X5A,10000
995.29,T40.605A,10000
995.29,T40.695A,10000
995.29,T40.7X5A,10000
995.29,T40.905A,10000
995.29,T40.995A,10000
995.29,T41.5X5A,10000
995.29,T42.0X5A,10000
995.29,T42.1X5A,10000
995.29,T42.2X5A,10000
995.29,T42.3X5A,10000
995.29,T42.4X5A,10000
995.29,T42.5X5A,10000
995.29,T42.6X5A,10000
995.29,T42.75XA,10000
995.29,T42.8X5A,10000
995.29,T43.015A,10000
995.29,T43.025A,10000
995.29,T43.1X5A,10000
995.29,T43.205A,10000
995.29,T43.215A,10000
995.29,T43.225A,10000
995.29,T43.295A,10000
995.29,T43.3X5A,10000
995.29,T43.4X5A,10000
995.29,T43.505A,10000
995.29,T43.595A,10000
995.29,T43.605A,10000
995.29,T43.615A,10000
995.29,T43.625A,10000
995.29,T43.635A,10000
995.29,T43.695A,10000
995.29,T43.8X5A,10000
995.29,T43.95XA,10000
995.29,T44.0X5A,10000
995.29,T44.1X5A,10000
995.29,T44.2X5A,10000
995.29,T44.3X5A,10000
995.29,T44.4X5A,10000
995.29,T44.5X5A,10000
995.29,T44.6X5A,10000
995.29,T44.7X5A,10000
995.29,T44.8X5A,10000
995.29,T44.905A,10000
995.29,T45.0X5A,10000
995.29,T45.1X5A,10000
995.29,T45.2X5A,10000
995.29,T45.3X5A,10000
995.29,T45.4X5A,10000
995.29,T45.515A,10000
995.29,T45.525A,10000
995.29,T45.605A,10000
995.29,T45.615A,10000
995.29,T45.625A,10000
995.29,T45.695A,10000
995.29,T45.7X5A,10000
995.29,T45.8X5A,10000
995.29,T45.95XA,10000
995.29,T46.0X5A,10000
995.29,T46.1X5A,10000
995.29,T46.2X5A,10000
995.29,T46.3X5A,10000
995.29,T46.4X5A,10000
995.29,T46.5X5A,10000
995.29,T46.6X5A,10000
995.29,T46.7X5A,10000
995.29,T46.8X5A,10000
995.29,T46.905A,10000
995.29,T46.995A,10000
995.29,T47.0X5A,10000
995.29,T47.1X5A,10000
995.29,T47.2X5A,10000
995.29,T47.3X5A,10000
995.29,T47.4X5A,10000
995.29,T47.5X5A,10000
995.29,T47.6X5A,10000
995.29,T47.7X5A,10000
995.29,T47.8X5A,10000
995.29,T47.95XA,10000
995.29,T48.0X5A,10000
995.29,T48.1X5A,10000
995.29,T48.205A,10000
995.29,T48.295A,10000
995.29,T48.3X5A,10000
995.29,T48.4X5A,10000
995.29,T48.5X5A,10000
995.29,T48.6X5A,10000
995.29,T48.905A,10000
995.29,T48.995A,10000
995.29,T49.0X5A,10000
995.29,T49.1X5A,10000
995.29,T49.2X5A,10000
995.29,T49.3X5A,10000
995.29,T49.4X5A,10000
995.29,T49.5X5A,10000
995.29,T49.6X5A,10000
995.29,T49.7X5A,10000
995.29,T49.8X5A,10000
995.29,T49.95XA,10000
995.29,T50.0X5A,10000
995.29,T50.1X5A,10000
995.29,T50.2X5A,10000
995.29,T50.3X5A,10000
995.29,T50.4X5A,10000
995.29,T50.5X5A,10000
995.29,T50.6X5A,10000
995.29,T50.7X5A,10000
995.29,T50.8X5A,10000
995.29,T50.995A,10000
995.29,T50.A15A,10000
995.29,T50.A25A,10000
995.29,T50.A95A,10000
995.29,T50.B15A,10000
995.29,T50.B95A,10000
995.29,T50.Z15A,10000
995.29,T50.Z95A,10000
995.3,T78.40XA,10000
995.4,T88.2XXA,10000
995.50,T74.92XA,10000
995.50,T76.92XA,10000
995.51,T74.32XA,10000
995.51,T76.32XA,10000
995.52,T74.02XA,10000
995.52,T76.02XA,10000
995.53,T74.22XA,10000
995.53,T76.22XA,10000
995.54,T74.12XA,10000
995.54,T76.12XA,10000
995.55,T74.4XXA,10000
995.59,T74.92XA,10000
995.59,T76.92XA,10000
995.60,T78.00XA,10000
995.61,T78.01XA,10000
995.62,T78.02XA,10000
995.63,T78.04XA,10000
995.64,T78.05XA,10000
995.65,T78.03XA,10000
995.66,T78.06XA,10000
995.67,T78.07XA,10000
995.68,T78.08XA,10000
995.69,T78.09XA,10000
995.7,T78.1XXA,10000
995.80,T74.91XA,10000
995.80,T76.91XA,10000
995.81,T74.11XA,10000
995.81,T76.11XA,10000
995.82,T74.31XA,10000
995.82,T76.31XA,10000
995.83,T74.21XA,10000
995.83,T76.21XA,10000
995.84,T74.01XA,10000
995.84,T76.01XA,10000
995.85,T74.91XA,10000
995.85,T76.91XA,10000
995.86,T88.3XXA,10000
995.89,T88.51XA,10000
995.90,R65.10,10000
995.91,A41.9,10000
995.92,R65.20,10000
995.93,R65.10,10000
995.94,R65.11,0
996.00,T82.519A,10000
996.00,T82.529A,10000
996.00,T82.539A,10000
996.00,T82.599A,10000
996.01,T82.110A,10000
996.01,T82.111A,10000
996.01,T82.120A,10000
996.01,T82.121A,10000
996.01,T82.190A,10000
996.01,T82.191A,10000
996.02,T82.01XA,10000
996.02,T82.02XA,10000
996.02,T82.03XA,10000
996.02,T82.09XA,10000
996.03,T82.211A,10000
996.03,T82.212A,10000
996.03,T82.213A,10000
996.03,T82.218A,10000
996.04,T82.110A,10000
996.04,T82.111A,10000
996.04,T82.120A,10000
996.04,T82.121A,10000
996.04,T82.190A,10000
996.04,T82.191A,10000
996.09,T82.221A,10000
996.09,T82.222A,10000
996.09,T82.223A,10000
996.09,T82.228A,10000
996.09,T82.518A,10000
996.09,T82.528A,10000
996.09,T82.538A,10000
996.09,T82.598A,10000
996.1,T82.390A,10000
996.1,T82.391A,10000
996.1,T82.392A,10000
996.1,T82.49XA,10000
996.1,T82.590A,10000
996.1,T82.591A,10000
996.1,T82.593A,10000
996.1,T82.595A,10000
996.1,T82.598A,10000
996.2,T85.09XA,10000
996.2,T85.190A,10000
996.2,T85.192A,10000
996.2,T85.193A,10000
996.2,T85.199A,10000
996.30,T83.498A,10000
996.31,T83.091A,10000
996.32,T83.39XA,10000
996.39,T83.090A,10000
996.39,T83.092A,10000
996.39,T83.098A,10000
996.39,T83.193A,10000
996.39,T83.198A,10000
996.39,T83.29XA,10000
996.39,T83.498A,10000
996.40,T84.498A,10000
996.41,T84.039A,10000
996.42,T84.029A,10000
996.43,T84.019A,10000
996.44,M97.9XXA,10000
996.45,T84.059A,10000
996.46,T84.069A,10000
996.47,T84.099A,10000
996.49,T84.119A,10000
996.49,T84.129A,10000
996.49,T84.199A,10000
996.49,T84.498A,10000
996.51,T85.398A,10000
996.52,T86.820,10000
996.52,T86.821,10000
996.53,T85.29XA,10000
996.54,T85.49XA,10000
996.55,T85.693A,10000
996.56,T85.691A,10000
996.57,T85.694A,10000
996.59,T85.398A,10000
996.59,T85.590A,10000
996.59,T85.692A,10000
996.59,T85.698A,10000
996.60,T85.79XA,10000
996.61,T82.6XXA,10000
996.61,T82.7XXA,10000
996.62,T82.7XXA,10000
996.63,T85.730A,10000
996.63,T85.731A,10000
996.63,T85.732A,10000
996.63,T85.733A,10000
996.63,T85.734A,10000
996.63,T85.735A,10000
996.63,T85.738A,10000
996.64,T83.510A,10000
996.64,T83.511A,10000
996.64,T83.512A,10000
996.64,T83.518A,10000
996.65,T83.590A,10000
996.65,T83.591A,10000
996.65,T83.592A,10000
996.65,T83.593A,10000
996.65,T83.598A,10000
996.65,T83.61XA,10000
996.65,T83.62XA,10000
996.65,T83.69XA,10000
996.66,T84.50XA,10000
996.67,T84.60XA,10000
996.67,T84.7XXA,10000
996.68,T85.71XA,10000
996.69,T85.79XA,10000
996.70,T85.9XXA,10000
996.71,T82.817A,10000
996.71,T82.827A,10000
996.71,T82.837A,10000
996.71,T82.847A,10000
996.71,T82.857A,10000
996.71,T82.867A,10000
996.71,T82.897A,10000
996.71,T82.9XXA,10000
996.72,T82.817A,10000
996.72,T82.827A,10000
996.72,T82.837A,10000
996.72,T82.847A,10000
996.72,T82.855A,10000
996.72,T82.857A,10000
996.72,T82.867A,10000
996.72,T82.897A,10000
996.72,T82.9XXA,10000
996.73,T82.818A,10000
996.73,T82.828A,10000
996.73,T82.838A,10000
996.73,T82.848A,10000
996.73,T82.858A,10000
996.73,T82.868A,10000
996.73,T82.898A,10000
996.74,T82.818A,10000
996.74,T82.828A,10000
996.74,T82.838A,10000
996.74,T82.848A,10000
996.74,T82.856A,10000
996.74,T82.858A,10000
996.74,T82.868A,10000
996.74,T82.898A,10000
996.74,T82.9XXA,10000
996.75,T85.810A,10000
996.75,T85.820A,10000
996.75,T85.830A,10000
996.75,T85.840A,10000
996.75,T85.850A,10000
996.75,T85.860A,10000
996.75,T85.890A,10000
996.76,T83.81XA,10000
996.76,T83.82XA,10000
996.76,T83.83XA,10000
996.76,T83.84XA,10000
996.76,T83.85XA,10000
996.76,T83.86XA,10000
996.76,T83.89XA,10000
996.76,T83.9XXA,10000
996.77,T84.81XA,10000
996.77,T84.82XA,10000
996.77,T84.83XA,10000
996.77,T84.84XA,10000
996.77,T84.85XA,10000
996.77,T84.86XA,10000
996.77,T84.89XA,10000
996.77,T84.9XXA,10000
996.78,T84.81XA,10000
996.78,T84.82XA,10000
996.78,T84.83XA,10000
996.78,T84.84XA,10000
996.78,T84.85XA,10000
996.78,T84.86XA,10000
996.78,T84.89XA,10000
996.78,T84.9XXA,10000
996.79,T85.818A,10000
996.79,T85.828A,10000
996.79,T85.838A,10000
996.79,T85.848A,10000
996.79,T85.858A,10000
996.79,T85.868A,10000
996.79,T85.898A,10000
996.80,T86.90,10000
996.80,T86.91,10000
996.80,T86.92,10000
996.80,T86.99,10000
996.81,T86.10,10000
996.81,T86.11,10000
996.81,T86.12,10000
996.82,T86.40,10000
996.82,T86.41,10000
996.82,T86.42,10000
996.83,T86.20,10000
996.83,T86.21,10000
996.83,T86.22,10000
996.84,T86.810,10000
996.84,T86.811,10000
996.84,T86.819,10000
996.85,T86.00,10000
996.85,T86.01,10000
996.85,T86.02,10000
996.85,T86.09,10000
996.86,T86.890,10000
996.86,T86.891,10000
996.86,T86.899,10000
996.87,T86.850,10000
996.87,T86.851,10000
996.87,T86.859,10000
996.88,T86.5,0
996.89,T86.890,10000
996.89,T86.891,10000
996.89,T86.899,10000
996.90,T87.0X9,10000
996.90,T87.1X9,10000
996.91,T87.0X9,10000
996.92,T87.0X9,10000
996.93,T87.0X9,10000
996.94,T87.0X9,10000
996.95,T87.1X9,10000
996.96,T87.1X9,10000
996.99,T87.1X9,10000
996.99,T87.2,10000
997.00,G97.81,10000
997.01,G97.81,10000
997.01,G97.82,10000
997.02,I97.811,10000
997.02,I97.821,10000
997.09,G03.8,10000
997.09,G97.0,10000
997.09,G97.81,10000
997.09,G97.82,10000
997.1,I97.710,10000
997.1,I97.790,10000
997.1,I97.88,10000
997.1,I97.89,10000
997.2,T81.719A,10000
997.2,T81.72XA,10000
997.31,J95.851,0
997.32,J95.89,10000
997.39,J95.859,10000
997.39,J95.88,10000
997.39,J95.89,10000
997.41,K91.86,0
997.49,K91.30,10000
997.49,K91.31,10000
997.49,K91.32,10000
997.49,K91.81,10000
997.49,K91.82,10000
997.49,K91.83,10000
997.49,K91.89,10000
997.5,N99.89,10000
997.60,T87.9,10000
997.61,T87.30,10000
997.62,T87.40,10000
997.69,T87.89,10000
997.71,T81.710A,10000
997.72,T81.711A,10000
997.79,T81.718A,10000
997.79,T81.72XA,10000
997.91,I97.3,0
997.99,E89.89,10000
997.99,H59.099,10000
997.99,H59.88,10000
997.99,H59.89,10000
997.99,I97.89,10000
997.99,M96.89,10000
998.00,T81.10XA,10000
998.01,T81.11XA,10000
998.02,T81.12XA,10000
998.09,T81.19XA,10000
998.11,D78.01,10000
998.11,D78.02,10000
998.11,D78.21,10000
998.11,D78.22,10000
998.11,E36.01,10000
998.11,E36.02,10000
998.11,E89.810,10000
998.11,E89.811,10000
998.11,G97.31,10000
998.11,G97.32,10000
998.11,G97.51,10000
998.11,G97.52,10000
998.11,H59.111,10000
998.11,H59.112,10000
998.11,H59.113,10000
998.11,H59.119,10000
998.11,H59.121,10000
998.11,H59.122,10000
998.11,H59.123,10000
998.11,H59.129,10000
998.11,H59.311,10000
998.11,H59.312,10000
998.11,H59.313,10000
998.11,H59.319,10000
998.11,H59.321,10000
998.11,H59.322,10000
998.11,H59.323,10000
998.11,H59.329,10000
998.11,H95.21,10000
998.11,H95.22,10000
998.11,H95.41,10000
998.11,H95.42,10000
998.11,I97.410,10000
998.11,I97.411,10000
998.11,I97.418,10000
998.11,I97.42,10000
998.11,I97.610,10000
998.11,I97.611,10000
998.11,I97.618,10000
998.11,I97.620,10000
998.11,J95.61,10000
998.11,J95.62,10000
998.11,J95.830,10000
998.11,J95.831,10000
998.11,K91.61,10000
998.11,K91.62,10000
998.11,K91.840,10000
998.11,K91.841,10000
998.11,L76.01,10000
998.11,L76.02,10000
998.11,L76.21,10000
998.11,L76.22,10000
998.11,M96.810,10000
998.11,M96.811,10000
998.11,M96.830,10000
998.11,M96.831,10000
998.11,N99.61,10000
998.11,N99.62,10000
998.11,N99.820,10000
998.11,N99.821,10000
998.12,D78.01,10000
998.12,D78.02,10000
998.12,D78.31,10000
998.12,D78.32,10000
998.12,E36.01,10000
998.12,E36.02,10000
998.12,E89.820,10000
998.12,E89.821,10000
998.12,G97.31,10000
998.12,G97.32,10000
998.12,G97.61,10000
998.12,G97.62,10000
998.12,H59.111,10000
998.12,H59.112,10000
998.12,H59.113,10000
998.12,H59.119,10000
998.12,H59.121,10000
998.12,H59.122,10000
998.12,H59.123,10000
998.12,H59.129,10000
998.12,H59.331,10000
998.12,H59.332,10000
998.12,H59.333,10000
998.12,H59.339,10000
998.12,H59.341,10000
998.12,H59.342,10000
998.12,H59.343,10000
998.12,H59.349,10000
998.12,H95.21,10000
998.12,H95.22,10000
998.12,H95.51,10000
998.12,H95.52,10000
998.12,I97.410,10000
998.12,I97.411,10000
998.12,I97.418,10000
998.12,I97.42,10000
998.12,I97.621,10000
998.12,I97.630,10000
998.12,I97.631,10000
998.12,I97.638,10000
998.12,J95.61,10000
998.12,J95.62,10000
998.12,J95.860,10000
998.12,J95.861,10000
998.12,K91.61,10000
998.12,K91.62,10000
998.12,K91.870,10000
998.12,K91.871,10000
998.12,L76.01,10000
998.12,L76.02,10000
998.12,L76.31,10000
998.12,L76.32,10000
998.12,M96.810,10000
998.12,M96.811,10000
998.12,M96.840,10000
998.12,M96.841,10000
998.12,N99.61,10000
998.12,N99.62,10000
998.12,N99.840,10000
998.12,N99.841,10000
998.13,D78.33,10000
998.13,D78.34,10000
998.13,E89.822,10000
998.13,E89.823,10000
998.13,G97.63,10000
998.13,G97.64,10000
998.13,H59.351,10000
998.13,H59.352,10000
998.13,H59.353,10000
998.13,H59.359,10000
998.13,H59.361,10000
998.13,H59.362,10000
998.13,H59.363,10000
998.13,H59.369,10000
998.13,H95.53,10000
998.13,H95.54,10000
998.13,I97.622,10000
998.13,I97.640,10000
998.13,I97.641,10000
998.13,I97.648,10000
998.13,J95.862,10000
998.13,J95.863,10000
998.13,K91.872,10000
998.13,K91.873,10000
998.13,L76.33,10000
998.13,L76.34,10000
998.13,M96.842,10000
998.13,M96.843,10000
998.13,N99.842,10000
998.13,N99.843,10000
998.13,T88.8XXA,10000
998.2,D78.11,10000
998.2,D78.12,10000
998.2,E36.11,10000
998.2,E36.12,10000
998.2,G97.48,10000
998.2,G97.49,10000
998.2,H59.219,10000
998.2,H59.229,10000
998.2,H95.31,10000
998.2,H95.32,10000
998.2,I97.51,10000
998.2,I97.52,10000
998.2,J95.71,10000
998.2,J95.72,10000
998.2,K91.71,10000
998.2,K91.72,10000
998.2,L76.11,10000
998.2,L76.12,10000
998.2,M96.820,10000
998.2,M96.821,10000
998.2,N99.71,10000
998.2,N99.72,10000
998.2,T88.8XXA,10000
998.30,T81.30XA,10000
998.31,T81.32XA,10000
998.32,T81.31XA,10000
